-2.00E+14,2.00E+14,0.00E+00,0.00E+00,0.00E+00,0.00E+00
2.00E+14,-5.47E+14,3.47E+14,0.00E+00,0.00E+00,0.00E+00
0.00E+00,3.47E+14,-7.47E+14,4.00E+14,0.00E+00,0.00E+00
0.00E+00,0.00E+00,4.00E+14,-2.13E+15,1.73E+15,0.00E+00
0.00E+00,0.00E+00,0.00E+00,1.73E+15,-1.93E+15,2.00E+14
0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+14,-2.00E+14
